Favites micropentagonus,Favites micropentagonus,Faviidae,Merulinidae,robust
Favites paraflexuosus,Favites paraflexuosus,Faviidae,Merulinidae,robust
Favites pentagona,Favites pentagona,Faviidae,Merulinidae,robust
Favites russelli,Paragoniastrea russelli,Faviidae,Merulinidae,robust
Favites spinosa,Favites spinosa,Faviidae,Merulinidae,robust
Favites stylifera,Favites stylifera,Faviidae,Merulinidae,robust
Favites vasta,Favites vasta,Faviidae,Merulinidae,robust
Flabellum alabastrum,Flabellum alabastrum,Flabellidae,Flabellidae,complex
Flabellum angulare,Flabellum angulare,Flabellidae,Flabellidae,complex
Flabellum angustum,Flabellum angustum,Flabellidae,Flabellidae,complex
Flabellum aotearoa,Flabellum aotearoa,Flabellidae,Flabellidae,complex
Flabellum apertumapertum,Flabellum apertumapertum,Flabellidae,Flabellidae,complex
Flabellum apertumborealis,Flabellum apertumborealis,Flabellidae,Flabellidae,complex
Flabellum arcuatile,Flabellum arcuatile,Flabellidae,Flabellidae,complex
Flabellum areum,Flabellum areum,Flabellidae,Flabellidae,complex
Flabellum atlanticum,Flabellum atlanticum,Flabellidae,Flabellidae,complex
Flabellum australe,Flabellum australe,Flabellidae,Flabellidae,complex
Flabellum campanulatum,Flabellum campanulatum,Flabellidae,Flabellidae,complex
Flabellum chunii,Flabellum chunii,Flabellidae,Flabellidae,complex
Flabellum conuis,Flabellum conuis,Flabellidae,Flabellidae,complex
Flabellum curvatum,Flabellum curvatum,Flabellidae,Flabellidae,complex
Flabellum daphnense,Flabellum daphnense,Flabellidae,Flabellidae,complex
Flabellum deludens,Flabellum deludens,Flabellidae,Flabellidae,complex
Flabellum flexuosum,Flabellum flexuosum,Flabellidae,Flabellidae,complex
Flabellum floridanum,Flabellum floridanum,Flabellidae,Flabellidae,complex
Flabellum folkesoni,Flabellum folkesoni,Flabellidae,Flabellidae,complex
Flabellum gardineri,Flabellum gardineri,Flabellidae,Flabellidae,complex
Flabellum hoffmeisteri,Flabellum hoffmeisteri,Flabellidae,Flabellidae,complex
Flabellum impensum,Flabellum impensum,Flabellidae,Flabellidae,complex
Flabellum japonicum,Flabellum japonicum,Flabellidae,Flabellidae,complex
Flabellum knoxi,Flabellum knoxi,Flabellidae,Flabellidae,complex
Flabellum lamellulosum,Flabellum lamellulosum,Flabellidae,Flabellidae,complex
Flabellum lowekeyesi,Flabellum lowekeyesi,Flabellidae,Flabellidae,complex
Flabellum macandrewi,Flabellum macandrewi,Flabellidae,Flabellidae,complex
Flabellum magnificum,Flabellum magnificum,Flabellidae,Flabellidae,complex
Flabellum marcus,Flabellum marcus,Flabellidae,Flabellidae,complex
Flabellum marenzelleri,Flabellum marenzelleri,Flabellidae,Flabellidae,complex
Flabellum messum,Flabellum messum,Flabellidae,Flabellidae,complex
Flabellum moseleyi,Flabellum moseleyi,Flabellidae,Flabellidae,complex
Flabellum ongulense,Flabellum ongulense,Flabellidae,Flabellidae,complex
Flabellum patens,Flabellum patens,Flabellidae,Flabellidae,complex
Flabellum pavoninum,Flabellum pavoninum,Flabellidae,Flabellidae,complex
Flabellum politum,Flabellum politum,Flabellidae,Flabellidae,complex
Flabellum sexcostatum,Flabellum sexcostatum,Flabellidae,Flabellidae,complex
Flabellum sibogae,Flabellum sibogae,Flabellidae,Flabellidae,complex
Flabellum thouarsii,Flabellum thouarsii,Flabellidae,Flabellidae,complex
Flabellum transversaleconicum,Flabellum transversaleconicum,Flabellidae,Flabellidae,complex
Flabellum transversaletransversale,Flabellum transversaletransversale,Flabellidae,Flabellidae,complex
Flabellum transversaletriangulare,Flabellum transversaletriangulare,Flabellidae,Flabellidae,complex
Flabellum tuthilli,Flabellum tuthilli,Flabellidae,Flabellidae,complex
Flabellum vaughani,Flabellum vaughani,Flabellidae,Flabellidae,complex
Foveolocyathus alternans,Foveolocyathus alternans,Turbinoliidae,Turbinoliidae,complex
Foveolocyathus verconis,Foveolocyathus verconis,Turbinoliidae,Turbinoliidae,complex
Fungia concinna,Lithophyllon concinna,Fungiidae,Fungiidae,robust
Fungia corona,Danafungia scruposa,Fungiidae,Fungiidae,robust
Fungia danai,Danafungia scruposa,Fungiidae,Fungiidae,robust
Fungia fralinae,Heliofungia fralinae,Fungiidae,Fungiidae,robust
Fungia granulosa,Pleuractis granulosa,Fungiidae,Fungiidae,robust
Fungia gravis,Pleuractis gravis,Fungiidae,Fungiidae,robust
Fungia horrida,Danafungia horrida,Fungiidae,Fungiidae,robust
Fungia kluzingeri,Danafungia horrida,Fungiidae,Fungiidae,robust
Fungia moluccensis,Pleuractis moluccensis,Fungiidae,Fungiidae,robust
Fungia paumotensis,Pleuractis paumotensis,Fungiidae,Fungiidae,robust
Fungia puishani,Fungia puishani,Fungiidae,Fungiidae,robust
Fungia repanda,Lithophyllon repanda,Fungiidae,Fungiidae,robust
Fungia scabra,Lithophyllon scabra,Fungiidae,Fungiidae,robust
Fungia scutaria,Lobactis scutaria,Fungiidae,Fungiidae,robust
Fungia seychellensis,Pleuractis seychellensis,Fungiidae,Fungiidae,robust
Fungia spinifer,Lithophyllon spinifer,Fungiidae,Fungiidae,robust
Fungia taiwanensis,Pleuractis taiwanensis,Fungiidae,Fungiidae,robust
Fungiacyathus crispus,Fungiacyathus crispus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus dennanti,Fungiacyathus dennanti,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus fissidiscus,Fungiacyathus fissidiscus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus fissilis,Fungiacyathus fissilis,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus fragilis,Fungiacyathus fragilis,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus granulosus,Fungiacyathus granulosus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus hydra,Fungiacyathus hydra,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus marenzelleri,Fungiacyathus marenzelleri,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus margaretae,Fungiacyathus margaretae,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus multicarinatus,Fungiacyathus multicarinatus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus paliferus,Fungiacyathus paliferus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus pliciseptus,Fungiacyathus pliciseptus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus pseudostephanus,Fungiacyathus pseudostephanus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus pusilluspacificus,Fungiacyathus pusilluspacificus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus pusilluspusillus,Fungiacyathus pusilluspusillus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus sandoi,Fungiacyathus sandoi,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus sibogae,Fungiacyathus sibogae,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus stephanus,Fungiacyathus stephanus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus symmetricus,Fungiacyathus symmetricus,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus turbinolioides,Fungiacyathus turbinolioides,Fungiacyathidae,Fungiacyathidae,complex
Fungiacyathus variegatus,Fungiacyathus variegatus,Fungiacyathidae,Fungiacyathidae,complex
Galaxea acrhelia,Galaxea acrhelia,Oculinidae,Euphylliidae,complex
Galaxea astreata,Galaxea astreata,Oculinidae,Euphylliidae,complex
Galaxea cryptoramosa,Galaxea cryptoramosa,Oculinidae,Euphylliidae,complex
Galaxea fascicularis,Galaxea fascicularis,Oculinidae,Euphylliidae,complex
Galaxea longisepta,Galaxea longisepta,Oculinidae,Euphylliidae,complex
Galaxea paucisepta,Galaxea paucisepta,Oculinidae,Euphylliidae,complex
Gardineria hawaiiensis,Gardineria hawaiiensis,Gardineriidae,Gardineriidae,basal
Gardineria minor,Gardineria minor,Gardineriidae,Gardineriidae,basal
Gardineria paradoxa,Gardineria paradoxa,Gardineriidae,Gardineriidae,basal
Gardineria philippinensis,Gardineria philippinensis,Gardineriidae,Gardineriidae,basal
Gardineria simplex,Gardineria simplex,Gardineriidae,Gardineriidae,basal
Gardineroseris planulata,Gardineroseris planulata,Agariciidae,Agariciidae,complex
Goniastrea aspera,Coelastrea aspera,Faviidae,Merulinidae,robust
Goniastrea australensis,Paragoniastrea australensis,Faviidae,Merulinidae,robust
Goniastrea columella,Goniastrea columella,Faviidae,Merulinidae,robust
Goniastrea deformis,Paragoniastrea deformis,Faviidae,Merulinidae,robust
Goniastrea edwardsi,Goniastrea edwardsi,Faviidae,Merulinidae,robust
Goniastrea favulus,Goniastrea favulus,Faviidae,Merulinidae,robust
Goniastrea minuta,Goniastrea minuta,Faviidae,Merulinidae,robust
Goniastrea palauensis,Coelastrea palauensis,Faviidae,Merulinidae,robust
Goniastrea pectinata,Goniastrea pectinata,Faviidae,Merulinidae,robust
Goniastrea peresi,Paramontastraea peresi,Faviidae,Merulinidae,robust
Goniastrea ramosa,Goniastrea ramosa,Faviidae,Merulinidae,robust
Goniastrea retiformis,Goniastrea retiformis,Faviidae,Merulinidae,robust
Goniastrea thecata,Goniastrea thecata,Faviidae,Merulinidae,robust
Goniocorella dumosa,Goniocorella dumosa,Caryophylliidae,Caryophylliidae,robust
Goniopora albiconus,Goniopora albiconus,Poritidae,Poritidae,complex
Goniopora burgosi,Goniopora burgosi,Poritidae,Poritidae,complex
Goniopora cellulosa,Goniopora cellulosa,Poritidae,Poritidae,complex
Goniopora ciliatus,Goniopora ciliatus,Poritidae,Poritidae,complex
Goniopora columna,Goniopora columna,Poritidae,Poritidae,complex
Goniopora djiboutiensis,Goniopora djiboutiensis,Poritidae,Poritidae,complex
Goniopora eclipsensis,Goniopora eclipsensis,Poritidae,Poritidae,complex
Goniopora fruticosa,Goniopora fruticosa,Poritidae,Poritidae,complex
Goniopora lobata,Goniopora lobata,Poritidae,Poritidae,complex
Goniopora minor,Goniopora minor,Poritidae,Poritidae,complex
Goniopora norfolkensis,Goniopora norfolkensis,Poritidae,Poritidae,complex
Goniopora palmensis,Goniopora palmensis,Poritidae,Poritidae,complex
Goniopora pandoraensis,Goniopora pandoraensis,Poritidae,Poritidae,complex
Goniopora pearsoni,Goniopora pearsoni,Poritidae,Poritidae,complex
Goniopora pendulus,Goniopora pendulus,Poritidae,Poritidae,complex
Goniopora planulata,Goniopora planulata,Poritidae,Poritidae,complex
Goniopora polyformis,Goniopora polyformis,Poritidae,Poritidae,complex
Goniopora savignyi,Goniopora savignyi,Poritidae,Poritidae,complex
Goniopora somaliensis,Goniopora somaliensis,Poritidae,Poritidae,complex
Goniopora stokesi,Goniopora stokesi,Poritidae,Poritidae,complex
Goniopora stutchburyi,Bernardpora stutchburyi,Poritidae,Poritidae,complex
Goniopora sultani,Goniopora sultani,Poritidae,Poritidae,complex
Goniopora tantillus,Goniopora tantillus,Poritidae,Poritidae,complex
Goniopora tenella,Goniopora tenella,Poritidae,Poritidae,complex
Goniopora tenuidens,Goniopora tenuidens,Poritidae,Poritidae,complex
Guynia annulata,Guynia annulata,Guyniidae,Guyniidae,complex
Gyrosmilia interrupta,Gyrosmilia interrupta,Meandrinidae,Euphylliidae,complex
Halomitra clavator,Halomitra clavator,Fungiidae,Fungiidae,robust
Halomitra meierae,Sandalolitha dentata,Fungiidae,Fungiidae,robust
Halomitra pileus,Halomitra pileus,Fungiidae,Fungiidae,robust
Heliofungia actiniformis,Heliofungia actiniformis,Fungiidae,Fungiidae,robust
Herpolitha limax,Herpolitha limax,Fungiidae,Fungiidae,robust
Herpolitha weberi,Herpolitha limax,Fungiidae,Fungiidae,robust
Heterocyathus aequicostatus,Heterocyathus aequicostatus,Caryophylliidae,Caryophylliidae,robust
Heterocyathus alternatus,Heterocyathus alternatus,Caryophylliidae,Caryophylliidae,robust
Heterocyathus hemisphaericus,Heterocyathus hemisphaericus,Caryophylliidae,Caryophylliidae,robust
Heterocyathus japonica,Heterocyathus japonica,Caryophylliidae,Caryophylliidae,robust
Heterocyathus sulcatus,Heterocyathus sulcatus,Caryophylliidae,Caryophylliidae,robust
Heteropsammia cochlea,Heteropsammia cochlea,Dendrophylliidae,Dendrophylliidae,complex
Heteropsammia eupsammides,Heteropsammia eupsammides,Dendrophylliidae,Dendrophylliidae,complex
Holcotrochus crenulatus,Holcotrochus crenulatus,Turbinoliidae,Turbinoliidae,complex
Holcotrochus scriptus,Holcotrochus scriptus,Turbinoliidae,Turbinoliidae,complex
Hoplangia durotrix,Hoplangia durotrix,Caryophylliidae,Caryophylliidae,robust
Horastrea indica,Horastrea indica,Siderastreidae,Coscinaraeidae,robust
Hydnophora bonsai,Hydnophora bonsai,Merulinidae,Merulinidae,robust
Hydnophora exesa,Hydnophora exesa,Merulinidae,Merulinidae,robust
Hydnophora grandis,Hydnophora grandis,Merulinidae,Merulinidae,robust
Hydnophora microconos,Hydnophora microconos,Merulinidae,Merulinidae,robust
Hydnophora pilosa,Hydnophora pilosa,Merulinidae,Merulinidae,robust
Hydnophora rigida,Hydnophora rigida,Merulinidae,Merulinidae,robust
Idiotrochus emarciatus,Idiotrochus emarciatus,Turbinoliidae,Turbinoliidae,complex
Idiotrochus kikutii,Idiotrochus kikutii,Turbinoliidae,Turbinoliidae,complex
Indophyllia macassarensis,Indophyllia macassarensis,Mussidae,Lobophylliidae,robust
Isophyllia rigida,Isophyllia rigida,Mussidae,Faviidae,robust
Isophyllia sinuosa,Isophyllia sinuosa,Mussidae,Faviidae,robust
Javania antarctica,Javania antarctica,Flabellidae,Flabellidae,complex
Javania borealis,Javania borealis,Flabellidae,Flabellidae,complex
Javania cailleti,Javania cailleti,Flabellidae,Flabellidae,complex
Javania californica,Javania californica,Flabellidae,Flabellidae,complex
Javania exserta,Javania exserta,Flabellidae,Flabellidae,complex
Javania fusca,Javania fusca,Flabellidae,Flabellidae,complex
Javania insignis,Javania insignis,Flabellidae,Flabellidae,complex
Javania lamprotichum,Javania lamprotichum,Flabellidae,Flabellidae,complex
Javania pseudoalabastra,Javania pseudoalabastra,Flabellidae,Flabellidae,complex
Kionotrochus suteri,Kionotrochus suteri,Turbinoliidae,Turbinoliidae,complex
Labyrinthocyathus delicatus,Labyrinthocyathus delicatus,Caryophylliidae,Caryophylliidae,robust
Labyrinthocyathus facetus,Labyrinthocyathus facetus,Caryophylliidae,Caryophylliidae,robust
Labyrinthocyathus langae,Labyrinthocyathus langae,Caryophylliidae,Caryophylliidae,robust
Labyrinthocyathus limatulus,Labyrinthocyathus limatulus,Caryophylliidae,Caryophylliidae,robust
Labyrinthocyathus quaylei,Labyrinthocyathus quaylei,Caryophylliidae,Caryophylliidae,robust
Leptastrea aequalis,Leptastrea aequalis,Faviidae,Fungiidae,robust
Leptastrea bewickensis,Leptastrea bewickensis,Faviidae,Fungiidae,robust
Leptastrea bottae,Leptastrea bottae,Faviidae,Fungiidae,robust
Leptastrea inaequalis,Leptastrea inaequalis,Faviidae,Fungiidae,robust
Leptastrea pruinosa,Leptastrea purpurea,Faviidae,Fungiidae,robust
Leptastrea purpurea,Leptastrea purpurea,Faviidae,Fungiidae,robust
Leptastrea transversa,Leptastrea transversa,Faviidae,Fungiidae,robust
Leptopenus antarcticus,Leptopenus antarcticus,Micrabaciidae,Micrabaciidae,basal
Leptopenus discus,Leptopenus discus,Micrabaciidae,Micrabaciidae,basal
Leptopenus hypocoelus,Leptopenus hypocoelus,Micrabaciidae,Micrabaciidae,basal
Leptopenus solidus,Leptopenus solidus,Micrabaciidae,Micrabaciidae,basal
Leptopsammia britannica,Leptopsammia britannica,Dendrophylliidae,Dendrophylliidae,complex
Leptopsammia chevalieri,Leptopsammia chevalieri,Dendrophylliidae,Dendrophylliidae,complex
Leptopsammia columna,Leptopsammia columna,Dendrophylliidae,Dendrophylliidae,complex
Leptopsammia crassa,Leptopsammia crassa,Dendrophylliidae,Dendrophylliidae,complex
Leptopsammia formosa,Leptopsammia formosa,Dendrophylliidae,Dendrophylliidae,complex
Leptopsammia poculum,Leptopsammia poculum,Dendrophylliidae,Dendrophylliidae,complex
Leptopsammia pruvoti,Leptopsammia pruvoti,Dendrophylliidae,Dendrophylliidae,complex
Leptopsammia queenslandiae,Leptopsammia queenslandiae,Dendrophylliidae,Dendrophylliidae,complex
Leptopsammia stokesiana,Leptopsammia stokesiana,Dendrophylliidae,Dendrophylliidae,complex
Leptopsammia trinitatis,Leptopsammia trinitatis,Dendrophylliidae,Dendrophylliidae,complex
Leptoria irregularis,Leptoria irregularis,Faviidae,Merulinidae,robust
Leptoria phrygia,Leptoria phrygia,Faviidae,Merulinidae,robust
Leptoseris amitoriensis,Leptoseris amitoriensis,Agariciidae,Agariciidae,complex
Leptoseris cailleti,Leptoseris cailleti,Agariciidae,Agariciidae,complex
Leptoseris cucullata,Helioseris cucullata,Agariciidae,Agariciidae,complex
Leptoseris explanata,Leptoseris explanata,Agariciidae,Agariciidae,complex
Leptoseris foliosa,Leptoseris foliosa,Agariciidae,Agariciidae,complex
Leptoseris gardineri,Leptoseris gardineri,Agariciidae,Agariciidae,complex
Leptoseris hawaiiensis,Leptoseris hawaiiensis,Agariciidae,Agariciidae,complex
Leptoseris incrustans,Leptoseris incrustans,Agariciidae,Agariciidae,complex
Leptoseris mycetoseroides,Leptoseris mycetoseroides,Agariciidae,Agariciidae,complex
Leptoseris papyracea,Leptoseris papyracea,Agariciidae,Agariciidae,complex
Leptoseris scabra,Leptoseris scabra,Agariciidae,Agariciidae,complex
Leptoseris solida,Leptoseris solida,Agariciidae,Agariciidae,complex
Leptoseris striata,Leptoseris striata,Agariciidae,Agariciidae,complex
Leptoseris tenuis,Leptoseris tenuis,Agariciidae,Agariciidae,complex
Leptoseris tubulifera,Leptoseris tubulifera,Agariciidae,Agariciidae,complex
Leptoseris yabei,Leptoseris yabei,Agariciidae,Agariciidae,complex
Letepsammia fissilis,Letepsammia fissilis,Micrabaciidae,Micrabaciidae,basal
Letepsammia formosissima,Letepsammia formosissima,Micrabaciidae,Micrabaciidae,basal
Letepsammia franki,Letepsammia franki,Micrabaciidae,Micrabaciidae,basal
Letepsammia superstes,Letepsammia superstes,Micrabaciidae,Micrabaciidae,basal
Lithophyllon lobata,Lithophyllon undulatum,Fungiidae,Fungiidae,robust
Lithophyllon mokai,Cycloseris mokai,Fungiidae,Fungiidae,robust
Lithophyllon ranjithi,Lithophyllon ranjithi,Fungiidae,Fungiidae,robust
Lobophyllia corymbosa,Lobophyllia corymbosa,Mussidae,Lobophylliidae,robust
Lobophyllia costata,Lobophyllia costata,Mussidae,Lobophylliidae,robust
Lobophyllia dentata,Lobophyllia dentata,Mussidae,Lobophylliidae,robust
Lobophyllia diminuta,Lobophyllia diminuta,Mussidae,Lobophylliidae,robust
Lobophyllia flabelliformis,Lobophyllia flabelliformis,Mussidae,Lobophylliidae,robust
Lobophyllia hataii,Lobophyllia hataii,Mussidae,Lobophylliidae,robust
Lobophyllia hemprichii,Lobophyllia hemprichii,Mussidae,Lobophylliidae,robust
Lobophyllia pachysepta,Lobophyllia pachysepta,Mussidae,Lobophylliidae,robust
Lobophyllia robusta,Lobophyllia robusta,Mussidae,Lobophylliidae,robust
Lobophyllia serratus,Lobophyllia serrata,Mussidae,Lobophylliidae,robust
Lochmaeotrochus gardineri,Lochmaeotrochus gardineri,Caryophylliidae,Caryophylliidae,robust
Lochmaeotrochus oculeus,Lochmaeotrochus oculeus,Caryophylliidae,Caryophylliidae,robust
Lophelia pertusa,Lophelia pertusa,Caryophylliidae,Caryophylliidae,robust
Madracis asanoi,Madracis asanoi,Astrocoeniidae,Pocilloporidae,robust
Madracis asperula,Madracis asperula,Astrocoeniidae,Pocilloporidae,robust
Madracis auretenra,Madracis auretenra,Astrocoeniidae,Pocilloporidae,robust
Madracis brueggemanni,Madracis brueggemanni,Astrocoeniidae,Pocilloporidae,robust
Madracis carmabi,Madracis carmabi,Astrocoeniidae,Pocilloporidae,robust
Madracis decactis,Madracis decactis,Astrocoeniidae,Pocilloporidae,robust
Madracis formosa,Madracis formosa,Astrocoeniidae,Pocilloporidae,robust
Madracis hellana,Madracis hellana,Astrocoeniidae,Pocilloporidae,robust
Madracis interjecta,Madracis interjecta,Astrocoeniidae,Pocilloporidae,robust
Madracis kauaiensis,Madracis kauaiensis,Astrocoeniidae,Pocilloporidae,robust
Madracis kirbyi,Madracis kirbyi,Astrocoeniidae,Pocilloporidae,robust
Madracis mirabilis,Madracis mirabilis,Astrocoeniidae,Pocilloporidae,robust
Madracis myriaster,Madracis myriaster,Astrocoeniidae,Pocilloporidae,robust
Madracis pharensis,Madracis pharensis,Astrocoeniidae,Pocilloporidae,robust
Madracis profunda,Madracis profunda,Astrocoeniidae,Pocilloporidae,robust
Madracis senaria,Madracis senaria,Astrocoeniidae,Pocilloporidae,robust
Madracis singularis,Madracis singularis,Astrocoeniidae,Pocilloporidae,robust
Madrepora arbuscula,Madrepora arbuscula,Oculinidae,Oculinidae,robust
Madrepora carolina,Madrepora carolina,Oculinidae,Oculinidae,robust
Madrepora kauaiensis,Madrepora kauaiensis,Oculinidae,Oculinidae,robust
Madrepora minutiseptum,Madrepora minutiseptum,Oculinidae,Oculinidae,robust
Madrepora oculata,Madrepora oculata,Oculinidae,Oculinidae,robust
Madrepora porcellana,Madrepora porcellana,Oculinidae,Oculinidae,robust
Manicina areolata,Manicina areolata,Faviidae,Faviidae,robust
Meandrina braziliensis,Meandrina danae,Meandrinidae,Meandrinidae,robust
Meandrina meandrites,Meandrina meandrites,Meandrinidae,Meandrinidae,robust
Merulina ampliata,Merulina ampliata,Merulinidae,Merulinidae,robust
Merulina scabricula,Merulina scabricula,Merulinidae,Merulinidae,robust
Merulina scheeri,Merulina scheeri,Merulinidae,Merulinidae,robust
Micromussa amakusensis,Micromussa amakusensis,Mussidae,Lobophylliidae,robust
Micromussa diminuta,Goniopora diminuta,Mussidae,Poritidae,robust
Micromussa minuta,Micromussa minuta,Mussidae,Lobophylliidae,robust
Monomyces pygmaea,Monomyces pygmaea,Flabellidae,Flabellidae,complex
Monomyces rubrum,Monomyces rubrum,Flabellidae,Flabellidae,complex
Montastrea annularis,Orbicella annularis,Faviidae,Merulinidae,robust
Montastrea annuligera,Astrea annuligera,Faviidae,Merulinidae,robust
Montastrea cavernosa,Montastraea cavernosa,Faviidae,Montastraeidae,robust
Montastrea colemani,Favites colemani,Faviidae,Merulinidae,robust
Montastrea curta,Astrea curta,Faviidae,Merulinidae,robust
Montastrea faveolata,Orbicella faveolata,Faviidae,Merulinidae,robust
Montastrea franksi,Orbicella franksi,Faviidae,Merulinidae,robust
Montastrea magnistellata,Favites magnistellata,Faviidae,Merulinidae,robust
Montastrea multipunctata,Micromussa multipunctata,Faviidae,Lobophylliidae,robust
Montastrea salebrosa,Paramontastraea salebrosa,Faviidae,Merulinidae,robust
Montastrea serageldini,Paramontastraea serageldini,Faviidae,Merulinidae,robust
Montastrea valenciennesi,Favites valenciennesi,Faviidae,Merulinidae,robust
Montigyra kenti,Montigyra kenti,Meandrinidae,Euphylliidae,complex
Montipora aequituberculata,Montipora aequituberculata,Acroporidae,Acroporidae,complex
Montipora altasepta,Montipora altasepta,Acroporidae,Acroporidae,complex
Montipora angulata,Montipora angulata,Acroporidae,Acroporidae,complex
Montipora aspergillus,Montipora aspergillus,Acroporidae,Acroporidae,complex
Montipora australiensis,Montipora australiensis,Acroporidae,Acroporidae,complex
Montipora cactus,Montipora cactus,Acroporidae,Acroporidae,complex
Montipora calcarea,Montipora calcarea,Acroporidae,Acroporidae,complex
Montipora caliculata,Montipora caliculata,Acroporidae,Acroporidae,complex
Montipora capitata,Montipora capitata,Acroporidae,Acroporidae,complex
Montipora capricornis,Montipora capricornis,Acroporidae,Acroporidae,complex
Montipora cebuensis,Montipora cebuensis,Acroporidae,Acroporidae,complex
Montipora circumvallata,Montipora circumvallata,Acroporidae,Acroporidae,complex
Montipora cocosensis,Montipora cocosensis,Acroporidae,Acroporidae,complex
Montipora confusa,Montipora confusa,Acroporidae,Acroporidae,complex
Montipora corbettensis,Montipora corbettensis,Acroporidae,Acroporidae,complex
Montipora crassituberculata,Montipora crassituberculata,Acroporidae,Acroporidae,complex
Montipora cryptus,Montipora cryptus,Acroporidae,Acroporidae,complex
Montipora danae,Montipora danae,Acroporidae,Acroporidae,complex
Montipora delicatula,Montipora delicatula,Acroporidae,Acroporidae,complex
Montipora digitata,Montipora digitata,Acroporidae,Acroporidae,complex
Montipora dilatata,Montipora dilatata,Acroporidae,Acroporidae,complex
Montipora echinata,Montipora echinata,Acroporidae,Acroporidae,complex
Montipora edwardsi,Montipora edwardsi,Acroporidae,Acroporidae,complex
Montipora efflorescens,Montipora efflorescens,Acroporidae,Acroporidae,complex
Montipora effusa,Montipora effusa,Acroporidae,Acroporidae,complex
Montipora flabellata,Montipora flabellata,Acroporidae,Acroporidae,complex
Montipora florida,Montipora florida,Acroporidae,Acroporidae,complex
Montipora floweri,Montipora floweri,Acroporidae,Acroporidae,complex
Montipora foliosa,Montipora foliosa,Acroporidae,Acroporidae,complex
Montipora foveolata,Montipora foveolata,Acroporidae,Acroporidae,complex
Montipora friabilis,Montipora friabilis,Acroporidae,Acroporidae,complex
Montipora gaimardi,Montipora gaimardi,Acroporidae,Acroporidae,complex
Montipora granulosa,Montipora granulosa,Acroporidae,Acroporidae,complex
Montipora grisea,Montipora grisea,Acroporidae,Acroporidae,complex
Montipora hemispherica,Montipora hemispherica,Acroporidae,Acroporidae,complex
Montipora hirsuta,Montipora hirsuta,Acroporidae,Acroporidae,complex
Montipora hispida,Montipora hispida,Acroporidae,Acroporidae,complex
Montipora hodgsoni,Montipora hodgsoni,Acroporidae,Acroporidae,complex
Montipora hoffmeisteri,Montipora hoffmeisteri,Acroporidae,Acroporidae,complex
Montipora incrassata,Montipora incrassata,Acroporidae,Acroporidae,complex
Montipora informis,Montipora informis,Acroporidae,Acroporidae,complex
Montipora kellyi,Montipora kellyi,Acroporidae,Acroporidae,complex
Montipora lobulata,Montipora lobulata,Acroporidae,Acroporidae,complex
Montipora mactanensis,Montipora mactanensis,Acroporidae,Acroporidae,complex
Montipora malampaya,Montipora malampaya,Acroporidae,Acroporidae,complex
Montipora meandrina,Montipora meandrina,Acroporidae,Acroporidae,complex
Montipora millepora,Montipora millepora,Acroporidae,Acroporidae,complex
Montipora mollis,Montipora mollis,Acroporidae,Acroporidae,complex
Montipora monasteriata,Montipora monasteriata,Acroporidae,Acroporidae,complex
Montipora niugini,Montipora niugini,Acroporidae,Acroporidae,complex
Montipora nodosa,Montipora nodosa,Acroporidae,Acroporidae,complex
Montipora orientalis,Montipora orientalis,Acroporidae,Acroporidae,complex
Montipora pachytuberculata,Montipora pachytuberculata,Acroporidae,Acroporidae,complex
Montipora palawanensis,Montipora palawanensis,Acroporidae,Acroporidae,complex
Montipora patula,Montipora patula,Acroporidae,Acroporidae,complex
Montipora peltiformis,Montipora peltiformis,Acroporidae,Acroporidae,complex
Montipora porites,Montipora porites,Acroporidae,Acroporidae,complex
Montipora samarensis,Montipora samarensis,Acroporidae,Acroporidae,complex
Montipora saudii,Montipora saudii,Acroporidae,Acroporidae,complex
Montipora setosa,Montipora setosa,Acroporidae,Acroporidae,complex
Montipora spongiosa,Montipora spongiosa,Acroporidae,Acroporidae,complex
Montipora spongodes,Montipora spongodes,Acroporidae,Acroporidae,complex
Montipora spumosa,Montipora spumosa,Acroporidae,Acroporidae,complex
Montipora stellata,Montipora stellata,Acroporidae,Acroporidae,complex
Montipora stilosa,Montipora stilosa,Acroporidae,Acroporidae,complex
Montipora striata,Montipora striata,Acroporidae,Acroporidae,complex
Montipora taiwanensis,Montipora taiwanensis,Acroporidae,Acroporidae,complex
